channel,time
9,136.63
9,136.64
9,136.64
9,139.84
9,139.85
9,139.86
9,143.16
9,143.17
9,146.59
9,146.6
9,149.8
9,149.81
9,149.81
9,149.82
9,152.81
9,152.82
9,152.82
9,155.91
9,158.85
9,158.86
9,158.86
9,158.86
9,161.71
9,161.72
9,161.72
9,164.13
9,164.14
9,164.14
9,167.19
9,167.21
9,170.3
9,170.31
9,170.31
9,170.32
9,170.84
9,170.84
9,170.86
9,170.88
9,171.36
9,171.37
9,171.38
9,176.38
9,176.38
9,176.39
9,176.4
9,180.11
9,180.12
9,180.13
9,183.55
9,183.57
9,187.02
9,187.03
9,187.03
9,187.04
9,191.02
9,191.02
9,191.03
9,191.03
9,194.75
9,194.75
9,198.18
9,198.18
9,198.18
9,201.11
9,204.33
9,204.33
9,204.33
9,204.34
9,207.42
9,207.44
9,210.57
9,210.58
9,210.58
9,210.59
9,213.8
9,213.8
9,213.8
9,213.82
9,216.87
9,216.87
9,219.96
9,219.96
9,223.11
9,226.45
9,226.46
9,226.46
9,226.49
9,226.5
9,229.64
9,229.64
9,229.64
9,229.65
9,232.88
9,236.09
9,239.17
9,239.17
9,241.93
9,241.94
9,241.94
9,241.96
9,244.9
9,244.9
9,244.91
9,244.92
9,247.99
9,248
9,248
9,250.88
9,250.89
9,250.9
9,253.48
9,253.49
9,253.49
9,255.81
9,255.83
9,256.27
9,256.27
9,256.28
9,256.29
9,256.41
9,256.86
9,256.88
9,256.88
9,257.22
9,257.23
9,257.83
9,257.83
9,257.84
9,263.64
9,263.64
9,263.65
9,263.65
9,263.66
9,267.48
9,267.49
9,271.45
9,271.46
9,271.46
9,271.46
9,271.47
9,273.55
9,275.22
9,278.95
9,278.95
9,278.96
9,278.98
9,278.99
9,282.56
9,282.57
9,282.57
9,282.58
9,286.03
9,286.04
9,286.05
9,286.06
9,288.6
9,288.6
9,288.61
9,288.61
9,291.67
9,291.68
9,294.89
9,294.89
9,294.9
9,298.2
9,298.22
9,298.22
9,298.23
9,298.23
10,1.0021
10,1.0127
10,1.02
10,1.023
10,1.0277
10,1.0316
10,1.0332
10,1.0398
10,1.4682
10,1.4919
10,8.132
10,8.147
10,8.1519
10,8.153
10,8.1555
10,8.158
10,8.1601
10,8.1635
10,8.1648
10,8.1661
10,8.1699
10,12.411
10,12.419
10,12.425
10,12.427
10,12.43
10,12.434
10,12.435
10,12.439
10,16.465
10,16.467
10,16.477
10,16.48
10,16.487
10,16.49
10,16.492
10,16.811
10,16.953
10,22.8
10,22.807
10,22.812
10,22.82
10,22.822
10,22.828
10,22.829
10,22.83
10,22.833
10,22.84
10,26.825
10,26.834
10,26.839
10,26.841
10,26.844
10,26.845
10,26.851
10,26.862
10,27.332
10,27.339
10,27.358
10,27.361
10,27.371
10,27.912
10,27.928
10,27.941
10,27.942
10,27.951
10,28.86
10,28.869
10,28.876
10,28.885
10,35.533
10,35.539
10,35.543
10,35.547
10,35.55
10,35.553
10,35.555
10,35.565
10,40.31
10,40.322
10,40.323
10,40.328
10,40.33
10,40.332
10,40.334
10,40.338
10,40.34
10,40.344
10,40.346
10,44.697
10,44.709
10,44.714
10,44.718
10,44.72
10,44.721
10,44.723
10,44.726
10,44.736
10,48.913
10,48.922
10,48.924
10,48.93
10,48.935
10,48.938
10,48.94
10,48.952
10,52.686
10,52.695
10,52.702
10,52.703
10,52.705
10,52.708
10,52.71
10,52.717
10,52.725
10,52.728
10,52.736
10,56.412
10,56.414
10,56.421
10,56.423
10,56.425
10,56.427
10,56.429
10,56.434
10,56.437
10,56.439
10,60.153
10,60.162
10,60.164
10,60.167
10,60.169
10,60.177
10,60.179
10,60.181
10,60.2
10,64.064
10,64.07
10,64.074
10,64.077
10,64.08
10,64.088
10,64.091
10,64.092
10,64.095
10,67.554
10,67.562
10,67.564
10,67.565
10,67.568
10,67.569
10,67.572
10,67.575
10,67.589
10,71.197
10,71.2
10,71.206
10,71.212
10,71.213
10,71.218
10,71.219
10,71.222
10,75.091
10,75.092
10,75.095
10,75.097
10,75.099
10,75.102
10,75.108
10,75.115
10,78.669
10,78.677
10,78.679
10,78.681
10,78.683
10,78.685
10,78.686
10,78.689
10,78.692
10,78.695
10,78.698
10,78.703
10,81.955
10,81.961
10,81.963
10,81.965
10,81.967
10,81.969
10,81.971
10,81.974
10,81.982
10,84.969
10,84.979
10,84.981
10,84.982
10,84.987
10,84.992
10,84.996
10,85.007
10,88.074
10,88.082
10,88.083
10,88.086
10,88.088
10,88.094
10,88.096
10,88.1
10,88.108
10,88.11
10,91.552
10,91.559
10,91.563
10,91.566
10,91.568
10,91.571
10,91.573
10,91.575
10,94.962
10,94.97
10,94.973
10,94.976
10,94.98
10,94.983
10,94.989
10,97.802
10,97.807
10,97.809
10,97.81
10,97.815
10,97.818
10,97.819
10,97.826
10,100.63
10,100.63
10,100.64
10,100.64
10,100.64
10,100.65
10,100.66
10,100.66
10,104.05
10,104.06
10,104.06
10,104.06
10,104.07
10,104.07
10,104.07
10,104.07
10,107.24
10,107.24
10,107.25
10,107.25
10,107.26
10,107.26
10,107.27
10,107.27
10,107.28
10,110.76
10,110.77
10,110.77
10,110.77
10,110.77
10,110.78
10,110.78
10,110.78
10,110.79
10,111.27
10,111.27
10,111.28
10,111.28
10,111.28
10,111.28
10,111.29
10,111.29
10,111.3
10,111.86
10,111.87
10,111.88
10,111.88
10,111.88
10,111.88
10,111.89
10,111.91
10,117.26
10,117.27
10,117.28
10,117.28
10,117.28
10,117.28
10,117.28
10,117.29
10,117.29
10,117.3
10,121.71
10,121.72
10,121.72
10,121.72
10,121.72
10,121.73
10,121.73
10,121.73
10,125.5
10,125.51
10,125.51
10,125.51
10,125.52
10,125.52
10,125.54
10,129.37
10,129.37
10,129.37
10,129.38
10,129.38
10,129.38
10,129.38
10,129.39
10,129.39
10,129.39
10,129.39
10,133
10,133.01
10,133.01
10,133.01
10,133.02
10,133.02
10,136.63
10,136.63
10,136.63
10,136.63
10,136.64
10,136.64
10,136.64
10,136.65
10,139.84
10,139.84
10,139.84
10,139.84
10,139.85
10,139.85
10,139.85
10,139.86
10,139.86
10,139.87
10,139.88
10,143.15
10,143.15
10,143.16
10,143.16
10,143.16
10,143.16
10,143.17
10,143.17
10,143.17
10,143.17
10,143.18
10,143.18
10,143.19
10,146.58
10,146.59
10,146.59
10,146.59
10,146.6
10,146.6
10,146.6
10,146.6
10,146.61
10,146.61
10,149.78
10,149.79
10,149.79
10,149.79
10,149.8
10,149.8
10,149.8
10,149.8
10,149.81
10,149.81
10,149.83
10,152.8
10,152.81
10,152.81
10,152.81
10,152.81
10,152.82
10,152.82
10,152.82
10,152.82
10,152.83
10,155.89
10,155.9
10,155.9
10,155.9
10,155.9
10,155.91
10,155.91
10,155.92
10,155.92
10,158.85
10,158.85
10,158.85
10,158.85
10,158.85
10,158.85
10,158.86
10,158.86
10,158.86
10,158.87
10,161.7
10,161.7
10,161.71
10,161.71
10,161.71
10,161.72
10,161.72
10,161.73
10,164.12
10,164.12
10,164.12
10,164.13
10,164.13
10,164.13
10,164.13
10,164.13
10,164.14
10,164.14
10,164.14
10,167.18
10,167.19
10,167.19
10,167.19
10,167.19
10,167.19
10,167.2
10,167.2
10,167.21
10,167.22
10,170.29
10,170.3
10,170.3
10,170.31
10,170.31
10,170.31
10,170.31
10,170.31
10,170.32
10,170.32
10,170.32
10,170.83
10,170.83
10,170.84
10,170.84
10,170.84
10,170.85
10,170.85
10,170.85
10,170.86
10,171.38
10,171.38
10,171.38
10,171.39
10,171.4
10,171.42
10,176.37
10,176.37
10,176.38
10,176.38
10,176.38
10,176.39
10,176.39
10,176.39
10,176.39
10,176.4
10,180.1
10,180.1
10,180.1
10,180.1
10,180.11
10,180.11
10,180.11
10,180.11
10,180.12
10,180.14
10,183.54
10,183.55
10,183.55
10,183.55
10,183.55
10,183.56
10,183.56
10,183.56
10,183.57
10,187.01
10,187.02
10,187.02
10,187.02
10,187.02
10,187.02
10,187.03
10,187.03
10,187.03
10,187.04
10,187.06
10,187.07
10,191.01
10,191.01
10,191.02
10,191.02
10,191.02
10,191.02
10,191.03
10,191.03
10,191.04
10,191.04
10,191.05
10,194.73
10,194.73
10,194.74
10,194.74
10,194.74
10,194.75
10,194.75
10,194.75
10,194.75
10,194.76
10,194.76
10,198.16
10,198.16
10,198.17
10,198.17
10,198.17
10,198.17
10,198.18
10,198.18
10,198.18
10,198.18
10,198.19
10,198.19
10,201.1
10,201.1
10,201.1
10,201.1
10,201.11
10,201.11
10,201.11
10,201.12
10,201.12
10,201.12
10,201.12
10,201.13
10,201.14
10,204.32
10,204.32
10,204.32
10,204.32
10,204.33
10,204.33
10,204.33
10,204.33
10,204.34
10,204.34
10,204.35
10,204.35
10,204.35
10,204.37
10,207.41
10,207.41
10,207.41
10,207.41
10,207.42
10,207.42
10,207.42
10,207.42
10,207.43
10,207.43
10,207.43
10,207.44
10,207.44
10,210.56
10,210.56
10,210.57
10,210.57
10,210.57
10,210.57
10,210.58
10,210.58
10,210.58
10,210.59
10,210.59
10,210.59
10,213.79
10,213.81
10,213.81
10,213.81
10,213.82
10,213.82
10,213.82
10,213.82
10,213.82
10,213.83
10,213.83
10,213.83
10,213.83
10,216.85
10,216.85
10,216.86
10,216.86
10,216.86
10,216.87
10,216.87
10,216.87
10,216.87
10,216.89
10,216.89
10,219.95
10,219.95
10,219.95
10,219.96
10,219.96
10,219.96
10,219.97
10,219.97
10,219.97
10,219.98
10,223.11
10,223.11
10,223.11
10,223.11
10,223.12
10,223.12
10,223.12
10,223.12
10,223.13
10,223.13
10,226.44
10,226.46
10,226.46
10,226.46
10,226.47
10,226.47
10,226.47
10,226.47
10,226.48
10,226.48
10,226.49
10,226.5
10,226.5
10,229.62
10,229.62
10,229.62
10,229.63
10,229.63
10,229.63
10,229.63
10,229.63
10,229.64
10,229.64
10,229.64
10,229.66
10,229.67
10,232.86
10,232.87
10,232.87
10,232.87
10,232.87
10,232.87
10,232.88
10,232.88
10,232.89
10,232.89
10,232.9
10,232.9
10,232.9
10,236.07
10,236.07
10,236.07
10,236.08
10,236.08
10,236.08
10,236.08
10,236.09
10,236.09
10,236.09
10,236.1
10,236.11
10,239.16
10,239.16
10,239.16
10,239.16
10,239.16
10,239.17
10,239.17
10,239.17
10,239.18
10,239.18
10,239.19
10,239.2
10,241.92
10,241.93
10,241.93
10,241.93
10,241.93
10,241.93
10,241.94
10,241.94
10,241.94
10,241.94
10,241.94
10,241.96
10,241.96
10,244.9
10,244.91
10,244.91
10,244.91
10,244.91
10,244.92
10,244.92
10,244.92
10,244.92
10,244.93
10,244.93
10,244.93
10,244.94
10,244.95
10,244.96
10,247.98
10,247.99
10,247.99
10,247.99
10,247.99
10,248
10,248
10,248
10,248.01
10,248.01
10,248.02
10,250.87
10,250.87
10,250.87
10,250.88
10,250.88
10,250.88
10,250.88
10,250.89
10,250.89
10,250.9
10,253.47
10,253.48
10,253.48
10,253.48
10,253.48
10,253.48
10,253.49
10,253.49
10,253.49
10,253.5
10,253.5
10,253.5
10,253.51
10,253.53
10,255.78
10,255.78
10,255.79
10,255.79
10,255.79
10,255.8
10,255.8
10,255.8
10,255.8
10,255.8
10,255.81
10,255.81
10,255.81
10,255.82
10,255.83
10,256.25
10,256.26
10,256.27
10,256.27
10,256.27
10,256.27
10,256.28
10,256.29
10,256.29
10,256.32
10,256.86
10,256.86
10,256.86
10,256.87
10,256.87
10,256.87
10,256.89
10,257.25
10,257.25
10,257.25
10,257.26
10,257.26
10,257.28
10,257.28
10,257.83
10,257.83
10,257.84
10,257.84
10,257.85
10,257.85
10,257.85
10,257.86
10,263.63
10,263.64
10,263.64
10,263.64
10,263.64
10,263.64
10,263.65
10,263.65
10,263.65
10,263.66
10,263.66
10,263.66
10,263.67
10,263.67
10,267.47
10,267.48
10,267.48
10,267.48
10,267.48
10,267.49
10,267.49
10,267.49
10,267.49
10,267.5
10,267.51
10,271.44
10,271.45
10,271.45
10,271.45
10,271.45
10,271.45
10,271.46
10,271.46
10,271.46
10,271.46
10,271.48
10,275.21
10,275.21
10,275.21
10,275.22
10,275.22
10,275.22
10,275.22
10,275.22
10,275.23
10,275.23
10,275.23
10,275.24
10,275.25
10,278.95
10,278.96
10,278.96
10,278.97
10,278.97
10,278.97
10,278.98
10,278.98
10,278.98
10,278.98
10,278.98
10,278.98
10,278.99
10,278.99
10,278.99
10,279
10,282.55
10,282.56
10,282.56
10,282.56
10,282.56
10,282.56
10,282.57
10,282.57
10,282.57
10,282.58
10,282.59
10,282.6
10,286.03
10,286.03
10,286.03
10,286.03
10,286.03
10,286.04
10,286.04
10,286.04
10,286.04
10,286.05
10,286.06
10,286.06
10,288.59
10,288.59
10,288.59
10,288.6
10,288.6
10,288.6
10,288.6
10,288.61
10,288.61
10,288.63
10,288.63
10,291.66
10,291.67
10,291.67
10,291.67
10,291.67
10,291.67
10,291.68
10,291.68
10,291.68
10,291.68
10,291.69
10,294.88
10,294.88
10,294.88
10,294.88
10,294.89
10,294.89
10,294.89
10,294.89
10,294.89
10,294.9
10,294.9
10,294.9
10,294.91
10,294.91
10,294.92
10,294.93
10,298.2
10,298.21
10,298.21
10,298.21
10,298.21
10,298.22
10,298.22
10,298.22
10,298.22
10,298.23
10,298.23
10,298.23
10,298.23
10,298.24
10,298.24
11,1.0332
11,8.164
11,8.1653
11,8.1889
11,12.437
11,16.488
11,16.49
11,16.519
11,22.832
11,22.834
11,22.84
11,22.853
11,26.845
11,26.864
11,27.367
11,28.001
11,28.941
11,35.547
11,35.554
11,35.562
11,35.571
11,40.342
11,40.366
11,44.724
11,44.725
11,44.739
11,48.943
11,48.944
11,48.961
11,48.971
11,52.717
11,52.726
11,52.737
11,56.421
11,56.422
11,56.427
11,56.436
11,56.44
11,60.179
11,60.181
11,60.202
11,64.089
11,64.09
11,64.111
11,67.568
11,67.572
11,67.582
11,71.215
11,71.232
11,75.099
11,75.101
11,75.112
11,75.115
11,78.685
11,78.686
11,78.704
11,81.968
11,81.97
11,81.981
11,84.996
11,85.004
11,85.015
11,88.088
11,88.101
11,88.106
11,88.11
11,91.565
11,91.567
11,91.569
11,91.575
11,91.581
11,94.98
11,94.981
11,94.984
11,94.996
11,97.821
11,97.824
11,97.835
11,97.84
11,100.65
11,100.65
11,100.66
11,104.07
11,104.07
11,104.09
11,104.09
11,107.26
11,107.26
11,107.28
11,107.28
11,110.77
11,110.79
11,110.79
11,111.28
11,111.3
11,111.88
11,111.9
11,117.27
11,117.27
11,117.28
11,117.29
11,121.72
11,121.72
11,121.73
11,121.73
11,121.74
11,125.51
11,125.51
11,125.51
11,125.52
11,125.53
11,129.38
11,129.39
11,129.4
11,129.41
11,129.41
11,133.01
11,133.01
11,133.02
11,133.02
11,133.03
11,133.03
11,136.63
11,136.63
11,136.64
11,136.64
11,139.85
11,139.86
11,139.86
11,139.87
11,139.87
11,143.16
11,143.16
11,143.18
11,143.18
11,143.19
11,143.2
11,146.59
11,146.59
11,146.59
11,146.6
11,146.6
11,146.61
11,146.61
11,146.62
11,149.8
11,149.8
11,149.81
11,149.81
11,149.83
11,152.81
11,152.82
11,152.82
11,152.83
11,152.84
11,155.91
11,155.92
11,155.92
11,155.92
11,155.96
11,158.85
11,158.85
11,158.85
11,158.86
11,158.86
11,158.86
11,161.71
11,161.71
11,161.72
11,161.72
11,161.73
11,161.76
11,164.13
11,164.14
11,164.14
11,164.15
11,164.15
11,167.19
11,167.19
11,167.19
11,167.2
11,167.2
11,167.2
11,170.31
11,170.31
11,170.32
11,170.32
11,170.33
11,170.33
11,170.34
11,170.84
11,170.85
11,170.86
11,171.38
11,176.38
11,176.38
11,176.39
11,176.39
11,176.4
11,180.11
11,180.11
11,180.11
11,180.12
11,180.13
11,180.14
11,183.55
11,183.55
11,183.55
11,183.56
11,183.56
11,183.57
11,187.02
11,187.02
11,187.03
11,187.03
11,187.04
11,187.04
11,191.02
11,191.02
11,191.03
11,191.03
11,191.04
11,191.07
11,194.75
11,194.75
11,194.75
11,194.76
11,194.76
11,194.79
11,198.16
11,198.17
11,198.17
11,198.17
11,198.17
11,198.18
11,198.18
11,198.19
11,201.11
11,201.11
11,201.11
11,201.12
11,201.14
11,201.15
11,204.32
11,204.33
11,204.33
11,204.33
11,204.34
11,204.34
11,204.35
11,204.35
11,204.35
11,204.36
11,207.41
11,207.41
11,207.42
11,207.42
11,207.42
11,207.43
11,210.57
11,210.57
11,210.58
11,210.58
11,210.59
11,213.81
11,213.82
11,213.82
11,213.83
11,213.83
11,213.84
11,216.86
11,216.87
11,216.87
11,216.87
11,216.88
11,216.9
11,219.95
11,219.95
11,219.96
11,219.96
11,219.96
11,219.97
11,219.97
11,223.11
11,223.11
11,223.11
11,223.11
11,223.11
11,223.12
11,223.12
11,223.14
11,226.46
11,226.46
11,226.46
11,226.47
11,226.48
11,226.48
11,226.48
11,226.49
11,226.49
11,226.5
11,226.5
11,229.63
11,229.63
11,229.64
11,229.64
11,229.64
11,229.65
11,229.66
11,232.87
11,232.87
11,232.87
11,232.88
11,232.89
11,232.92
11,236.08
11,236.08
11,236.09
11,236.09
11,236.09
11,236.1
11,236.11
11,239.16
11,239.16
11,239.17
11,239.18
11,239.18
11,239.18
11,239.19
11,241.93
11,241.93
11,241.94
11,241.94
11,241.95
11,241.95
11,241.96
11,241.96
11,244.91
11,244.91
11,244.92
11,244.92
11,244.94
11,244.95
11,248
11,248
11,248
11,248.01
11,248.01
11,248.02
11,248.02
11,248.03
11,250.87
11,250.87
11,250.87
11,250.88
11,250.88
11,250.89
11,250.9
11,250.9
11,253.48
11,253.49
11,253.49
11,253.49
11,253.5
11,253.5
11,253.5
11,253.51
11,253.51
11,253.53
11,255.8
11,255.8
11,255.81
11,255.81
11,255.81
11,255.82
11,255.84
11,256.26
11,256.27
11,256.27
11,256.28
11,256.28
11,256.3
11,256.31
11,256.86
11,256.87
11,256.88
11,256.88
11,256.89
11,257.25
11,257.27
11,257.29
11,257.85
11,257.85
11,257.85
11,263.63
11,263.64
11,263.64
11,263.65
11,263.65
11,263.65
11,263.66
11,267.47
11,267.47
11,267.48
11,267.48
11,267.48
11,267.49
11,267.49
11,271.44
11,271.44
11,271.45
11,271.46
11,271.46
11,271.46
11,275.21
11,275.21
11,275.22
11,275.22
11,275.22
11,275.23
11,275.24
11,278.96
11,278.97
11,278.98
11,278.98
11,278.98
11,278.99
11,278.99
11,282.56
11,282.56
11,282.57
11,282.57
11,282.57
11,282.58
11,282.58
11,282.6
11,282.6
11,286.02
11,286.03
11,286.03
11,286.03
11,286.04
11,286.04
11,286.04
11,286.04
11,286.05
11,286.06
11,288.6
11,288.6
11,288.61
11,288.61
11,288.61
11,288.62
11,288.62
11,288.63
11,291.67
11,291.67
11,291.67
11,291.68
11,291.68
11,291.69
11,294.89
11,294.89
11,294.89
11,294.9
11,294.9
11,294.9
11,294.91
11,294.92
11,294.92
11,298.2
11,298.21
11,298.21
11,298.21
11,298.22
11,298.22
11,298.22
11,298.23
11,298.23
11,298.23
11,298.24
12,8.1819
12,16.508
12,22.853
12,26.858
12,35.556
12,35.56
12,44.733
12,56.428
12,56.431
12,60.217
12,64.101
12,67.578
12,81.967
12,81.974
12,85.02
12,94.995
12,97.843
12,100.66
12,104.08
12,104.09
12,107.28
12,110.79
12,111.9
12,117.29
12,117.3
12,121.72
12,125.54
12,129.39
12,133.01
12,133.02
12,136.64
12,136.65
12,143.19
12,146.59
12,146.6
12,146.6
12,149.81
12,149.85
12,155.96
12,158.85
12,158.86
12,158.86
12,158.87
12,158.87
12,161.71
12,164.14
12,164.17
12,167.19
12,167.21
12,167.21
12,170.32
12,170.32
12,170.86
12,170.92
12,170.92
12,176.38
12,176.38
12,176.39
12,180.11
12,180.13
12,180.14
12,183.55
12,183.55
12,187.04
12,187.07
12,191.03
12,191.05
12,191.06
12,194.76
12,198.17
12,198.19
12,201.12
12,201.13
12,201.14
12,204.33
12,204.33
12,204.35
12,204.36
12,204.37
12,207.41
12,207.42
12,207.43
12,207.44
12,210.58
12,210.58
12,210.59
12,210.6
12,213.83
12,213.84
12,213.85
12,216.87
12,216.89
12,219.96
12,219.97
12,219.99
12,223.11
12,223.11
12,223.13
12,226.49
12,226.5
12,229.64
12,229.66
12,229.67
12,229.67
12,232.87
12,232.9
12,232.91
12,232.92
12,236.09
12,236.09
12,236.09
12,236.09
12,236.11
12,236.11
12,236.13
12,239.18
12,239.2
12,239.21
12,241.94
12,241.96
12,241.97
12,244.91
12,244.94
12,244.95
12,248
12,248.01
12,248.03
12,248.05
12,250.87
12,250.87
12,250.89
12,250.9
12,250.9
12,255.8
12,255.81
12,255.82
12,256.33
12,256.35
12,256.87
12,256.88
12,256.92
12,257.29
12,257.91
12,263.64
12,263.64
12,263.65
12,263.68
12,267.48
12,267.48
12,267.49
12,267.5
12,267.52
12,271.45
12,271.47
12,275.21
12,275.22
12,275.23
12,275.25
12,275.26
12,278.96
12,278.98
12,278.99
12,278.99
12,279
12,279.01
12,282.61
12,286.03
12,286.04
12,286.05
12,288.61
12,288.64
12,288.65
12,288.66
12,291.67
12,291.68
12,291.69
12,291.69
12,294.89
12,294.89
12,294.89
12,294.93
12,298.22
12,298.23
12,298.24
12,298.26
13,1.0348
13,8.1581
13,16.48
13,16.486
13,22.84
13,26.856
13,35.541
13,35.543
13,35.558
13,40.346
13,40.355
13,40.358
13,44.728
13,44.74
13,48.969
13,48.983
13,52.734
13,52.735
13,52.747
13,52.754
13,56.42
13,56.422
13,56.429
13,56.437
13,56.438
13,56.451
13,60.226
13,64.088
13,64.109
13,64.112
13,64.123
13,64.143
13,64.154
13,67.561
13,67.565
13,67.57
13,67.576
13,67.581
13,67.586
13,71.235
13,71.242
13,71.248
13,71.253
13,71.261
13,75.094
13,75.098
13,75.103
13,75.105
13,75.118
13,75.121
13,78.714
13,78.721
13,78.73
13,78.731
13,78.736
13,81.958
13,81.963
13,81.967
13,81.97
13,81.975
13,81.977
13,85.012
13,85.016
13,85.017
13,85.019
13,85.027
13,85.03
13,85.034
13,88.086
13,88.089
13,88.093
13,88.098
13,88.101
13,88.102
13,88.107
13,88.109
13,91.559
13,91.561
13,91.563
13,91.569
13,91.571
13,91.574
13,91.579
13,91.592
13,94.984
13,94.999
13,95.005
13,95.007
13,95.022
13,95.039
13,97.849
13,97.856
13,97.862
13,97.871
13,97.878
13,100.66
13,100.67
13,100.68
13,100.68
13,100.68
13,100.69
13,104.09
13,104.09
13,104.1
13,104.1
13,104.1
13,104.11
13,107.27
13,107.28
13,107.29
13,107.29
13,107.29
13,107.3
13,110.78
13,110.79
13,110.79
13,110.8
13,110.81
13,110.82
13,111.9
13,111.94
13,117.26
13,117.26
13,117.26
13,117.27
13,117.27
13,117.27
13,117.28
13,121.73
13,121.73
13,121.73
13,121.74
13,121.74
13,121.75
13,121.75
13,121.77
13,125.5
13,125.5
13,125.5
13,125.5
13,125.51
13,125.51
13,125.51
13,125.51
13,125.51
13,125.52
13,125.53
13,129.39
13,129.39
13,129.4
13,129.4
13,129.41
13,129.41
13,129.43
13,133.01
13,133.01
13,133.01
13,133.01
13,133.01
13,133.02
13,133.03
13,136.63
13,136.63
13,136.63
13,136.63
13,136.64
13,136.64
13,136.64
13,136.64
13,136.65
13,136.65
13,139.86
13,139.87
13,139.88
13,139.88
13,139.88
13,139.88
13,143.17
13,143.17
13,143.18
13,143.18
13,143.18
13,143.18
13,143.19
13,143.2
13,143.2
13,143.21
13,146.58
13,146.59
13,146.59
13,146.59
13,146.6
13,146.6
13,146.62
13,149.8
13,149.81
13,149.81
13,149.82
13,149.82
13,149.83
13,152.82
13,152.83
13,152.83
13,152.84
13,152.84
13,152.85
13,152.85
13,152.86
13,152.87
13,155.92
13,155.92
13,155.93
13,155.93
13,155.94
13,155.95
13,158.84
13,158.85
13,158.85
13,158.85
13,158.86
13,158.86
13,158.86
13,158.86
13,158.88
13,161.72
13,161.73
13,161.74
13,161.74
13,161.75
13,164.14
13,164.15
13,164.15
13,164.16
13,164.16
13,164.16
13,164.16
13,164.17
13,164.18
13,167.18
13,167.19
13,167.19
13,167.19
13,167.19
13,167.2
13,167.2
13,167.21
13,167.21
13,170.31
13,170.31
13,170.32
13,170.34
13,170.34
13,170.34
13,170.35
13,170.35
13,170.35
13,170.88
13,170.89
13,170.9
13,170.91
13,170.93
13,170.94
13,171.42
13,171.46
13,171.52
13,171.53
13,171.54
13,176.37
13,176.37
13,176.37
13,176.38
13,176.38
13,176.38
13,176.38
13,176.39
13,176.4
13,176.4
13,180.11
13,180.12
13,180.12
13,180.13
13,180.13
13,180.13
13,180.14
13,180.14
13,180.15
13,183.53
13,183.54
13,183.54
13,183.55
13,183.55
13,183.56
13,183.56
13,183.56
13,183.57
13,187.03
13,187.04
13,187.04
13,187.05
13,187.05
13,187.06
13,187.07
13,187.08
13,191.03
13,191.03
13,191.03
13,191.03
13,191.04
13,191.04
13,191.05
13,191.05
13,191.06
13,191.06
13,194.75
13,194.76
13,194.76
13,194.77
13,194.77
13,194.78
13,194.78
13,194.79
13,194.8
13,198.16
13,198.17
13,198.17
13,198.17
13,198.18
13,198.19
13,198.19
13,198.19
13,198.2
13,201.12
13,201.12
13,201.12
13,201.13
13,201.13
13,201.13
13,201.14
13,201.14
13,204.33
13,204.34
13,204.34
13,204.35
13,204.35
13,204.37
13,204.37
13,207.41
13,207.42
13,207.42
13,207.42
13,207.42
13,207.42
13,207.43
13,207.43
13,207.43
13,207.44
13,210.57
13,210.57
13,210.58
13,210.58
13,210.59
13,210.59
13,210.6
13,210.6
13,213.83
13,213.83
13,213.83
13,213.84
13,213.84
13,213.85
13,213.86
13,216.86
13,216.87
13,216.87
13,216.88
13,216.88
13,216.89
13,216.89
13,216.89
13,216.9
13,219.95
13,219.95
13,219.96
13,219.96
13,219.97
13,219.97
13,219.97
13,219.98
13,223.09
13,223.1
13,223.11
13,223.11
13,223.12
13,223.12
13,223.12
13,223.13
13,223.13
13,226.47
13,226.48
13,226.48
13,226.49
13,226.49
13,226.49
13,226.49
13,226.49
13,226.5
13,226.51
13,226.52
13,229.63
13,229.64
13,229.64
13,229.65
13,229.65
13,229.65
13,229.66
13,229.66
13,229.67
13,229.67
13,229.67
13,229.67
13,229.68
13,232.87
13,232.88
13,232.88
13,232.88
13,232.89
13,232.89
13,232.89
13,232.9
13,232.9
13,232.91
13,236.08
13,236.08
13,236.08
13,236.09
13,236.09
13,236.1
13,236.1
13,236.1
13,236.11
13,236.11
13,239.17
13,239.17
13,239.17
13,239.17
13,239.18
13,239.18
13,239.18
13,239.19
13,239.19
13,239.2
13,241.94
13,241.94
13,241.95
13,241.96
13,241.96
13,241.96
13,241.96
13,241.96
13,241.97
13,241.97
13,241.97
13,241.98
13,244.92
13,244.92
13,244.93
13,244.93
13,244.94
13,244.94
13,244.94
13,244.95
13,244.98
13,248
13,248
13,248.01
13,248.01
13,248.01
13,248.02
13,248.02
13,248.02
13,248.02
13,248.03
13,248.03
13,248.04
13,248.05
13,250.86
13,250.87
13,250.87
13,250.87
13,250.87
13,250.88
13,250.88
13,250.89
13,250.89
13,250.89
13,250.9
13,253.49
13,253.49
13,253.49
13,253.5
13,253.5
13,253.51
13,253.51
13,253.51
13,253.53
13,255.8
13,255.81
13,255.81
13,255.81
13,255.82
13,255.82
13,255.82
13,255.82
13,255.83
13,255.84
13,255.84
13,256.31
13,256.33
13,256.34
13,256.35
13,256.35
13,256.88
13,256.89
13,256.89
13,256.91
13,256.92
13,256.93
13,256.93
13,256.93
13,256.95
13,256.95
13,257.27
13,257.44
13,257.47
13,257.48
13,257.88
13,257.88
13,257.91
13,263.63
13,263.63
13,263.64
13,263.64
13,263.65
13,263.65
13,263.65
13,263.65
13,263.66
13,267.47
13,267.47
13,267.47
